Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2735;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;3688834274;LOCAÇÃO DE TOLDOS 3X3;;;;;UNIDADE;49,0000;349,0000;17101,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2736;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;373753535;LOCAÇÃO DE TENDA 10X10;;;;;UNIDADE;15,0000;1900,0000;28500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2737;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;1833771542;PRESTAÇÃO DE SERVIÇO DE DECORAÇÃO CENOGRÁFICA PARA DIA DO PROFESSOR;;;;;UNIDADE;1,0000;58000,0000;58000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2738;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;1946010501;PRESTAÇÃO DE SERVIÇO DE DECORAÇÃO CENOGRÁFICA PARA FLIB/FLIBINHA;;;;;UNIDADE;1,0000;42999,9600;42999,9600;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2739;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;3814941049;PRESTAÇÃO DE SERVIÇO DE DECORAÇÃO CENOGRÁFICA PARA DESFILE CÍVICO (7 DE SETEMBRO);;;;;UNIDADE;1,0000;13840,0000;13840,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2740;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;3133568394;PRESTAÇÃO DE SERVIÇO DE DECORAÇÃO CENOGRÁFICA PARA CONCURSO DE FANFARRAS;;;;;UNIDADE;1,0000;6495,0000;6495,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2741;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;1225316429;PRESTAÇÃO DE SERVIÇO DE DECORAÇÃO CENOGRÁFICA PARA JORNADA PEDAGÓGICA;;;;;UNIDADE;1,0000;10000,0000;10000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2742;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;3618800634;MATERIAL DE COMUNICAÇÃO VISUAL;;;;;UNIDADE;1,0000;75000,0000;75000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2743;Serviço;151-2025;EXECUÇÃO DE SERVIÇOS DE USINAGEM DE CBUQ FAIXA TIPO C;Outros;Serviço;2883421919;EXECUÇÃO DE SERVIÇOS DE USINAGEM DE CBUQ FAIXA TIPO C;;;;;Und.;1,0000;5000000,0000;5000000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2744;Material;152-2025;Fornecimento de alimentação;Outros;Material;3326181471;Kit Lanche Especial;;;;;Unidade;1200,0000;21,8700;26244,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2745;Material;152-2025;Fornecimento de alimentação;Outros;Material;2225042668;Kit lanche;;;;;Unidade;200,0000;20,0000;4000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2746;Material;152-2025;Fornecimento de alimentação;Outros;Material;1177016824;Marmitas;;;;;Unidade;1000,0000;26,1600;26160,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2747;Material;153-2025;Fornecimento de alimentos prontos, incluindo kits lanche especiais, kits lanche convencionais, para atendimento das necessidades alimentares da instituição.;Outros;Material;446666815;Lanches-Poluicao Sonora e eventos programados;;;;;UNIDADE;1000,0000;15,0000;15000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2748;Material;154-2025;Fornecimento de instrumentos musicais diversos, como violões, pianos, flautas, percussão e sopros, para uso em atividades culturais, educacionais e eventos institucionais.;Outros;Material;2193088442;Instrumento musicais;;;;;UNIDADE;1,0000;151399,2000;151399,2000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2749;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;2001014306;LIVRO DIDÁTICO ACERTA BRASIL -  5º ANO;;;;;UNIDADE;1853,0000;50,7231;93989,9988;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2750;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;2117922587;LIVRO DIDÁTICO ACERTA BRASIL -  9º ANO;;;;;UNIDADE;1892,0000;348,3615;659099,9996;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2751;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;1992894002;LIVRO DIDÁTICO EJA - 1º ANO;;;;;UNIDADE;50,0000;250,0000;12500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2752;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;4104202867;LIVRO DIDÁTICO EJA - 2º e 3º ANO;;;;;UNIDADE;32,0000;380,0000;12160,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2753;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;4253826418;LIVRO DIDÁTICO EJA - 4º e 5º ANO;;;;;UNIDADE;60,0000;380,0000;22800,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2754;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;2697898167;LIVRO DIDÁTICO EJA - 6º ANO;;;;;UNIDADE;261,0000;380,0000;99180,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2755;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;1813179832;LIVRO DIDÁTICO EJA - 7º ANO;;;;;UNIDADE;261,0000;380,0000;99180,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2756;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;1408535395;LIVRO DIDÁTICO EJA - 8º ANO;;;;;UNIDADE;316,0000;380,0000;120080,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2757;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;3741641277;LIVRO DIDÁTICO EJA - 9º ANO;;;;;UNIDADE;316,0000;380,0000;120080,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2758;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;1146402544;LIVROS DO PROFESSOR - EJA;;;;;UNIDADE;85,0000;369,2941;31389,9999;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2759;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;779155625;LIVRO DIDÁTICO EDUCAÇÃO INFANTIL 2 ANOS;;;;;UNIDADE;900,0000;299,0000;269100,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2760;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;252152738;LIVROS DO PROFESSOR - EDUAÇÃO INFANTIL 2 ANOS;;;;;UNIDADE;75,0000;499,0000;37425,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2761;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;882936123;LIVRO DIDÁTICO EDUCAÇÃO INFANTIL 3 ANOS;;;;;UNIDADE;1342,0000;257,0000;344894,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2762;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;148292975;LIVRO DIDÁTICO EDUCAÇÃO INFANTIL 4 ANOS;;;;;UNIDADE;2068,0000;257,0000;531476,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2763;Material;155-2025;Fornecimento de livros didáticos e de apoio pedagógico para educação infantil, ensino fundamental regular e EJA, visando atender necessidades educacionais da instituição.;Outros;Material;4181596663;LIVRO DIDÁTICO EDUCAÇÃO INFANTIL 5 ANOS;;;;;UNIDADE;2189,0000;257,0000;562573,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2764;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;3007222790;Óleo de motor 5W30 (veículos leves);;;;;Litro;2400,0000;28,0000;67200,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2765;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;1697606204;Óleo de motor 15W40 (diesel);;;;;Litro;2000,0000;28,0000;56000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2766;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;3160150388;Óleo hidráulico ISO 68;;;;;Litro;1000,0000;24,0000;24000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2767;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;750262403;Óleo de transmissão SAE 90/140;;;;;Litro;500,0000;30,0000;15000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2768;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;2430463893;Fluido de freio DOT 3/DOT 4;;;;;Litro;120,0000;30,0000;3600,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2769;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;1290457535;Aditivo para radiador;;;;;Litro;250,0000;28,0000;7000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2770;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;4114418747;Fluido de direção hidráulica;;;;;Litro;20,0000;30,0000;600,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2771;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;4007130729;Bateria 60Ah;;;;;Und.;10,0000;480,0000;4800,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2772;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;1701913017;Bateria 150Ah;;;;;Und.;12,0000;850,0000;10200,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2773;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;2886548957;Pastilhas de freio (leves);;;;;jogo;20,0000;160,0000;3200,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2774;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;1745758038;Lonas de freio (caminhões);;;;;jogo;12,0000;280,0000;3360,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2775;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;1496447573;Correia dentada (leves);;;;;Und.;10,0000;120,0000;1200,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2776;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;235763364;Correias polivê/alternador;;;;;Und.;30,0000;80,0000;2400,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2777;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;4130139299;Velas de ignição (jogo);;;;;jogo;25,0000;90,0000;2250,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2778;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;3780002883;Mangueiras hidráulicas;;;;;Und.;40,0000;180,0000;7200,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2779;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;1421499416;Reparos hidráulicos;;;;;kit;15,0000;500,0000;7500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2780;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;4064757400;Braços/pinos de articulação;;;;;par;8,0000;1000,0000;8000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2781;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;2463499945;Kit embreagem;;;;;Und.;4,0000;1800,0000;7200,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2782;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;902806265;Jogo de filtros completos;;;;;jogo;20,0000;450,0000;9000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2783;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;1188939861;Lâmpadas H4/H7 e sinalização;;;;;un;140,0000;25,0000;3500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2784;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;848713083;Limpadores de para-brisa;;;;;par;25,0000;40,0000;1000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2785;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;3491571477;Fusíveis diversos;;;;;Und.;50,0000;5,0000;250,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2786;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;1119139097;Graxa multiuso (500g);;;;;Und.;30,0000;18,0000;540,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2787;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;1866511537;Graxa pesada EP2 (balde 20kg);;;;;balde;12,0000;400,0000;4800,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2788;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;3002563444;Jogo de chaves combinadas (6 a 32 mm);;;;;Und.;3,0000;280,0000;840,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2789;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;2015497416;Jogo de soquetes com catraca;;;;;Und.;3,0000;350,0000;1050,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2790;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;1230125060;Jogo de chaves Allen (mm);;;;;Und.;3,0000;60,0000;180,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2791;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;4176975738;Jogo de chaves Torx / estriadas;;;;;Und.;2,0000;90,0000;180,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2792;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;2606394473;Alicates (universal, bico, corte);;;;;Und.;6,0000;45,0000;270,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2793;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;1537846465;Martelo (1kg);;;;;Und.;2,0000;70,0000;140,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2794;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;1171312339;Marreta (3kg);;;;;Und.;1,0000;120,0000;120,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2795;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;4004976756;Torquímetro (até 200 Nm);;;;;Und.;1,0000;650,0000;650,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2796;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;3141919655;Saca-polias universal;;;;;Und.;1,0000;280,0000;280,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2797;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;2669050696;Estiletes e escovas de aço;;;;;Und.;5,0000;25,0000;125,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2798;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;3075859095;Paquímetro digital;;;;;Und.;1,0000;160,0000;160,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2799;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;2613191888;Trena 5m;;;;;Und.;2,0000;40,0000;80,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2800;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;4146743509;Compressor de ar 200L – 20 pés;;;;;Und.;1,0000;5800,0000;5800,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2801;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;2445851882;Pistola de ar e inflador;;;;;Und.;2,0000;180,0000;360,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2802;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;3201147760;Elevador automotivo 2 colunas (4T);;;;;Und.;1,0000;11000,0000;11000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2803;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;1966058517;Rampa metálica para pesados;;;;;Und.;1,0000;3200,0000;3200,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2804;Material;156-2025;Fornecimento de peças, suprimentos, ferramentas e equipamentos automotivos para manutenção, reparo, diagnóstico e operação de veículos e máquinas da prefeitura.;Outros;Material;523294997;Cavaletes reforçados (par);;;;;Und.;2,0000;380,0000;760,0000;0,0000;01/01/2025
